AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit,AvgSize
HeuristicBeliefAgent,156,0.0,0,0,100,0,68072.471444,-0.00091,-0.00091,150.16666666666666
HeuristicBeliefAgent,131,0.0,0,0,100,0,56605.612377,-0.00102,-0.00102,169.38636363636363
HeuristicBeliefAgent,150,0.0,0,0,100,0,56139.023735,-0.00308,-0.00308,170.3125
HeuristicBeliefAgent,156,0.0,0,0,100,0,102480.377617,-0.00428,-0.00428,154.14814814814815
HeuristicBeliefAgent,151,0.0,0,0,100,0,79592.781379,-0.0056,-0.0056,131.77966101694915
HeuristicBeliefAgent,142,0.0,0,0,100,0,59023.26109,-0.04357,-0.04357,134.65384615384616
HeuristicBeliefAgent,145,0.0,0,0,100,0,121345.646105,-0.00037,-0.00037,134.5121951219512
HeuristicBeliefAgent,141,0.0,0,0,100,0,70095.215095,-0.06207,-0.06207,139.38297872340425
HeuristicBeliefAgent,156,0.0,0,0,100,0,92069.905048,-0.01201,-0.01201,159.3265306122449
HeuristicBeliefAgent,145,0.0,0,0,100,0,114650.339355,-0.00406,-0.00406,118.1086956521739
HeuristicBeliefAgent,125,0.0,0,0,100,0,56280.072306,0.00272,0.00272,162.7560975609756
HeuristicBeliefAgent,140,0.0,0,0,100,0,84822.688793,-0.01126,-0.01126,132.8
HeuristicBeliefAgent,161,0.0,0,0,100,0,99516.152022,-0.00668,-0.00668,146.8846153846154
HeuristicBeliefAgent,158,0.0,0,0,100,0,64352.292367,-0.03599,-0.03599,130.13846153846154
HeuristicBeliefAgent,145,0.0,0,0,100,0,59474.728837,-0.00118,-0.00118,124.86440677966101
HeuristicBeliefAgent,142,0.0,0,0,100,0,48400.0578,-0.00981,-0.00981,129.46666666666667
HeuristicBeliefAgent,157,0.0,0,0,100,0,83131.309944,0.01,0.01,138.08510638297872
HeuristicBeliefAgent,143,0.0,0,0,100,0,75538.367926,-0.0013,-0.0013,134.48
HeuristicBeliefAgent,134,0.0,0,0,100,0,62098.856203,0.00131,0.00131,135.2391304347826
HeuristicBeliefAgent,144,0.0,0,0,100,0,87103.814377,-0.01568,-0.01568,134.81132075471697
HeuristicBeliefAgent,157,0.0,0,0,100,0,73338.53806,0.00364,0.00364,134.63793103448276
HeuristicBeliefAgent,138,0.0,0,0,100,0,63112.076238,0.00402,0.00402,137.0
HeuristicBeliefAgent,143,0.0,0,0,100,0,66260.491877,-0.00061,-0.00061,127.38181818181818
HeuristicBeliefAgent,154,0.0,0,0,100,0,92448.465945,-0.00863,-0.00863,156.8
HeuristicBeliefAgent,147,0.0,0,0,100,0,97231.101457,-0.00102,-0.00102,147.68333333333334
HeuristicBeliefAgent,143,0.0,0,0,100,0,55658.741995,0.03354,0.03354,133.6851851851852
HeuristicBeliefAgent,124,0.0,0,0,100,0,106459.39556,-0.00075,-0.00075,116.70454545454545
HeuristicBeliefAgent,171,0.0,0,0,100,0,70542.70596,-0.0023,-0.0023,156.68333333333334
HeuristicBeliefAgent,162,0.0,0,0,100,0,97515.108954,-0.00108,-0.00108,130.66037735849056
HeuristicBeliefAgent,128,0.0,0,0,100,0,69786.075471,-0.00381,-0.00381,141.74
HeuristicBeliefAgent,133,0.0,0,0,100,0,67934.548281,2e-05,2e-05,153.13333333333333
HeuristicBeliefAgent,125,0.0,0,0,100,0,83261.696164,0.00149,0.00149,128.31914893617022
HeuristicBeliefAgent,151,0.0,0,0,100,0,89367.92755,-0.00022,-0.00022,127.81818181818181
HeuristicBeliefAgent,133,0.0,0,0,100,0,92086.013916,-0.00203,-0.00203,147.82758620689654
HeuristicBeliefAgent,160,0.0,0,0,100,0,82816.487315,0.00514,0.00514,134.58620689655172
HeuristicBeliefAgent,145,0.0,0,0,100,0,82472.862406,0.00675,0.00675,124.47368421052632
HeuristicBeliefAgent,146,0.0,0,0,100,0,60067.626168,-0.00089,-0.00089,147.08771929824562
HeuristicBeliefAgent,128,0.0,0,0,100,0,67807.184506,-0.00077,-0.00077,140.9111111111111
HeuristicBeliefAgent,128,0.0,0,0,100,0,68612.968919,-0.032,-0.032,150.71428571428572
HeuristicBeliefAgent,131,0.0,0,0,100,0,42745.400863,0.00571,0.00571,145.60526315789474
HeuristicBeliefAgent,138,0.0,0,0,100,0,100976.829977,-0.00583,-0.00583,124.75471698113208
HeuristicBeliefAgent,144,0.0,0,0,100,0,73213.90107,-0.00719,-0.00719,125.98305084745763
HeuristicBeliefAgent,140,0.0,0,0,100,0,102858.67078,-0.0155,-0.0155,156.84444444444443
HeuristicBeliefAgent,144,0.0,0,0,100,0,90512.264715,0.00147,0.00147,152.04545454545453
HeuristicBeliefAgent,142,0.0,0,0,100,0,114757.822849,-0.0006,-0.0006,129.05769230769232
